end_time,artist_name,track_name,ms_played
2021-09-04 07:41,Little Simz,Selfish,220288
2021-09-06 00:27,Kanye West,Jesus Lord,538509
2021-09-06 00:31,Kanye West,Hurricane,243160
2021-09-06 00:33,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),121534
2021-09-06 03:12,Don Toliver,What You Need,10672
2021-09-06 03:16,The Synthetic Flying Machine,Daddy Issues,205767
2021-09-06 03:19,The Synthetic Flying Machine,This Song's Title Is Too Difficult to Say out Loud (Confident Incompetence),212583
2021-09-06 03:22,The Synthetic Flying Machine,B.r.e.a.t.h.e.,146690
2021-09-06 03:26,The Synthetic Flying Machine,Leave It on the Table,223282
2021-09-06 03:32,Little Simz,Introvert,362653
2021-09-06 03:36,Little Simz,Woman,269413
2021-09-06 03:39,Little Simz,Two Worlds Apart,178066
2021-09-06 03:44,Little Simz,"I Love You, I Hate You",255693
2021-09-06 03:45,Little Simz,"Little Q, Pt. 1 - Interlude",53330
2021-09-06 03:45,Little Simz,"Little Q, Pt. 1 - Interlude",15603
2021-09-06 03:49,Little Simz,"Little Q, Pt. 2",226410
2021-09-06 03:52,Little Simz,Gems - Interlude,177068
2021-09-06 03:54,Little Simz,Speed,160981
2021-09-06 03:58,Little Simz,Standing Ovation,248161
2021-09-06 04:02,Little Simz,I See You,237985
2021-09-06 04:05,Little Simz,The Rapper That Came To Tea - Interlude,155710
2021-09-06 04:09,Little Simz,Rollin Stone,219357
2021-09-06 04:11,Little Simz,Protect My Energy,141599
2021-09-06 04:14,Kanye West,Lord I Need You,162073
2021-09-06 04:20,Kanye West,Pure Souls,358593
2021-09-06 04:25,Kanye West,Come to Life,310359
2021-09-06 04:28,Kanye West,No Child Left Behind,178020
2021-09-06 04:28,Kanye West,Jail pt 2,6820
2021-09-06 04:31,Kanye West,Moon,156062
2021-09-06 04:33,Kanye West,Heaven and Hell,145262
2021-09-06 04:35,Kanye West,Donda,128274
2021-09-06 04:39,Kanye West,Keep My Spirit Alive,221351
2021-09-06 04:48,Kanye West,Jesus Lord,538509
2021-09-06 04:51,Kanye West,New Again,183256
2021-09-06 04:53,Kanye West,Tell The Vision,104186
2021-09-06 04:54,Kanye West,Lord I Need You,78075
2021-09-06 04:57,Little Simz,Two Worlds Apart,178028
2021-09-06 05:01,Little Simz,"I Love You, I Hate You",255661
2021-09-06 05:02,Little Simz,"Little Q, Pt. 1 - Interlude",68369
2021-09-06 05:06,Little Simz,"Little Q, Pt. 2",226410
2021-09-06 05:09,Little Simz,Gems - Interlude,177068
2021-09-06 05:12,Little Simz,Speed,160981
2021-09-06 05:16,Little Simz,Standing Ovation,248161
2021-09-06 05:20,Little Simz,I See You,237985
2021-09-06 05:21,Little Simz,The Rapper That Came To Tea - Interlude,64846
2021-09-06 05:27,Kanye West,Pure Souls,358593
2021-09-06 05:32,Kanye West,Come to Life,310359
2021-09-06 05:35,Kanye West,No Child Left Behind,178020
2021-09-06 05:35,Kanye West,Jail pt 2,17307
2021-09-06 05:40,Kanye West,Jail,283090
2021-09-06 05:46,Kanye West,God Breathed,333419
2021-09-06 05:51,Kanye West,Off The Grid,339215
2021-09-06 05:56,Kanye West,Hurricane,243160
2021-09-06 06:47,Kanye West,Praise God,2707
2021-09-06 06:51,Kanye West,Believe What I Say,242368
2021-09-06 06:54,Kanye West,24,197855
2021-09-06 06:57,Kanye West,Remote Control,198584
2021-09-06 07:00,Kanye West,Moon,156062
2021-09-06 07:03,Kanye West,Heaven and Hell,145262
2021-09-06 07:05,Kanye West,Donda,128274
2021-09-06 07:08,Kanye West,Keep My Spirit Alive,221351
2021-09-06 07:09,Kanye West,Jesus Lord,37861
2021-09-06 07:15,Kanye West,Off The Grid,1401
2021-09-06 07:15,Kanye West,God Breathed,333419
2021-09-06 07:18,Kanye West,Moon,156062
2021-09-06 07:18,Kanye West,Praise God,2043
2021-09-06 07:20,Kanye West,Moon,154792
2021-09-06 07:24,Halsey,The Tradition,226335
2021-09-06 07:28,Halsey,Bells in Santa Fe,217649
2021-09-06 07:31,Halsey,Easier than Lying,206313
2021-09-06 07:34,Halsey,Lilith,167235
2021-09-06 07:36,Halsey,Girl is a Gun,146648
2021-09-06 07:41,Halsey,You asked for this,265495
2021-09-06 07:44,Halsey,Darling,181967
2021-09-06 07:47,Halsey,1121,162483
2021-09-06 07:50,Halsey,honey,173799
2021-09-06 07:52,Halsey,Whispers,175983
2021-09-06 07:53,Halsey,"I am not a woman, I'm a god",26303
2021-09-06 07:53,Halsey,"I am not a woman, I'm a god",1685
2021-09-07 06:52,Halsey,The Tradition,226624
2021-09-07 06:55,Halsey,Bells in Santa Fe,217649
2021-09-07 06:59,Halsey,Easier than Lying,206313
2021-09-07 07:01,Halsey,Lilith,167235
2021-09-07 07:04,Halsey,Girl is a Gun,146501
2021-09-07 07:08,Halsey,You asked for this,265495
2021-09-07 07:11,Halsey,Darling,181967
2021-09-07 07:12,Halsey,1121,23013
2021-09-07 07:17,Kanye West,Ok Ok pt 2,7619
2021-09-07 07:17,Kanye West,Jail pt 2,296961
2021-09-07 07:20,Ant Clemons,Appreciation,203617
2021-09-07 07:21,Ant Clemons,Section (feat. Kehlani),25093
2021-09-07 07:27,Drake,Champagne Poetry,336478
2021-09-07 07:30,Drake,Papi’s Home,178591
2021-09-07 08:01,Drake,Girls Want Girls (with Lil Baby),14156
2021-09-07 08:30,KayCyy,No Luck,151782
2021-09-07 08:31,KayCyy,Good Over Bad,31898
2021-09-07 08:32,mike.,say something,105749
2021-09-07 08:33,Vory,Save Me Now,9386
2021-09-07 08:33,Vory,You Got It,17568
2021-09-07 08:33,Zach Salter,Bossed Up (feat. Vory),4778
2021-09-07 08:34,Kelly Anthony,Untimely,68053
2021-09-07 08:36,Baby Keem,family ties (with Kendrick Lamar),122978
2021-09-07 08:47,Baby Keem,ORANGE SODA,3924
2021-09-07 21:18,Baby Keem,family ties (with Kendrick Lamar),1749
2021-09-07 21:23,Baby Keem,family ties (with Kendrick Lamar),250964
2021-09-07 21:25,Baby Keem,ORANGE SODA,129853
2021-09-07 21:29,Baby Keem,durag activity (with Travis Scott),224994
2021-09-07 21:31,Baby Keem,HONEST,172638
2021-09-07 21:34,Baby Keem,hooligan,156747
2021-09-07 21:36,Baby Keem,no sense,108890
2021-09-07 21:38,KayCyy,Flew By You,119906
2021-09-07 21:40,KayCyy,No Luck,151752
2021-09-07 21:48,KayCyy,Good Over Bad,33045
2021-09-07 21:51,KayCyy,No Luck,150036
2021-09-07 21:54,J. Cole,m y . l i f e (with 21 Savage & Morray),218771
2021-09-07 21:55,J. Cole,a p p l y i n g . p r e s s u r e,22611
2021-09-07 21:59,Baby Keem,family ties (with Kendrick Lamar),252036
2021-09-07 22:00,Baby Keem,ORANGE SODA,40847
2021-09-07 22:02,Pop Smoke,What You Know Bout Love,159972
2021-09-07 22:06,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),190448
2021-09-07 22:09,Pop Smoke,Dior,216360
2021-09-07 22:12,Pop Smoke,Hello (feat. A Boogie Wit da Hoodie),190500
2021-09-07 22:13,Pop Smoke,Mood Swings (feat. Lil Tjay),17877
2021-09-07 22:15,Pop Smoke,Invincible,127541
2021-09-07 22:18,Pop Smoke,Bout A Million (feat. 42 Dugg & 21 Savage),203559
2021-09-07 22:21,Pop Smoke,Demeanor (feat. Dua Lipa),184774
2021-09-07 22:24,Pop Smoke,Woo Baby (feat. Chris Brown),155964
2021-09-07 23:32,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),15269
2021-09-07 23:34,Kanye West,Moon,156062
2021-09-07 23:37,Kanye West,Heaven and Hell,145262
2021-09-07 23:39,Kanye West,Donda,128274
2021-09-07 23:43,Kanye West,Jesus Lord,12456
2021-09-07 23:43,Kanye West,Keep My Spirit Alive,221351
2021-09-07 23:46,Kanye West,New Again,183256
2021-09-07 23:48,Kanye West,Tell The Vision,104186
2021-09-07 23:50,Kanye West,Lord I Need You,162073
2021-09-07 23:56,Kanye West,Pure Souls,358593
2021-09-08 00:02,Kanye West,Come to Life,310359
2021-09-08 00:05,Kanye West,No Child Left Behind,178020
2021-09-08 00:09,Kanye West,Jail pt 2,296961
2021-09-08 00:15,Kanye West,Ok Ok pt 2,160114
2021-09-08 00:20,Kanye West,God Breathed,333419
2021-09-08 00:24,Kanye West,Off The Grid,18639
2021-09-08 05:43,KayCyy,No Luck,151782
2021-09-08 05:44,KayCyy,Good Over Bad,38960
2021-09-08 05:48,Baby Keem,family ties (with Kendrick Lamar),252069
2021-09-08 05:49,Baby Keem,durag activity (with Travis Scott),35445
2021-09-08 05:53,Little Simz,"I Love You, I Hate You",255693
2021-09-08 05:54,Little Simz,"Little Q, Pt. 1 - Interlude",68413
2021-09-08 05:58,Little Simz,"Little Q, Pt. 2",226453
2021-09-08 06:01,Little Simz,Gems - Interlude,177093
2021-09-08 06:04,Little Simz,Speed,160986
2021-09-08 06:08,Little Simz,Standing Ovation,248186
2021-09-08 06:12,Little Simz,I See You,238026
2021-09-08 06:14,Little Simz,The Rapper That Came To Tea - Interlude,165133
2021-09-08 06:16,Little Simz,Rollin Stone,122968
2021-09-08 06:16,Little Simz,"Little Q, Pt. 2",2944
2021-09-08 06:21,Little Simz,"I Love You, I Hate You",255693
2021-09-08 06:22,Little Simz,"Little Q, Pt. 1 - Interlude",68413
2021-09-08 06:26,Little Simz,Gems - Interlude,5216
2021-09-08 06:26,Little Simz,Speed,2431
2021-09-08 06:26,Little Simz,"Little Q, Pt. 2",226453
2021-09-08 06:30,Little Simz,Standing Ovation,248186
2021-09-08 06:34,Little Simz,I See You,238026
2021-09-08 06:37,Little Simz,The Rapper That Came To Tea - Interlude,165133
2021-09-08 06:38,Little Simz,Rollin Stone,95298
2021-09-08 06:38,Little Simz,Protect My Energy,1472
2021-09-08 06:39,Little Simz,Never Make Promises - Interlude,46635
2021-09-08 06:42,Little Simz,Point and Kill,185600
2021-09-08 06:46,Little Simz,Fear No Man,243586
2021-09-08 06:49,Little Simz,The Garden - Interlude,158600
2021-09-08 06:54,Little Simz,How Did You Get Here,296826
2021-09-08 06:57,Little Simz,Miss Understood,208000
2021-09-08 07:01,Little Simz,"Little Q, Pt. 2",226453
2021-09-08 07:04,Mach-Hommy,The Stellar Ray Theory,194652
2021-09-08 07:06,Sampa the Great,F E M A L E,117121
2021-09-08 07:22,slowthai,push (feat. Deb Never),121221
2021-09-08 07:23,Little Simz,"Little Q, Pt. 1 - Interlude",68413
2021-09-08 07:27,Little Simz,"Little Q, Pt. 2",226453
2021-09-08 07:29,Little Simz,Gems - Interlude,177093
2021-09-08 07:32,Little Simz,Speed,160986
2021-09-08 07:36,Little Simz,Standing Ovation,248186
2021-09-08 07:37,Little Simz,I See You,56424
2021-09-08 20:34,Little Simz,Introvert,362653
2021-09-08 20:39,Little Simz,Woman,269413
2021-09-08 20:42,Little Simz,Two Worlds Apart,178066
2021-09-08 20:46,Little Simz,"I Love You, I Hate You",255693
2021-09-08 20:47,Little Simz,"Little Q, Pt. 1 - Interlude",68413
2021-09-08 20:51,Little Simz,"Little Q, Pt. 2",226453
2021-09-08 20:54,Little Simz,Gems - Interlude,177093
2021-09-08 20:56,Little Simz,Speed,160986
2021-09-08 21:50,Little Simz,Standing Ovation,117088
2021-09-08 21:50,Little Simz,"Little Q, Pt. 2",120096
2021-09-08 21:51,Little Simz,"Little Q, Pt. 1 - Interlude",68369
2021-09-08 21:55,Little Simz,"Little Q, Pt. 2",226410
2021-09-08 21:58,Little Simz,Gems - Interlude,177068
2021-09-08 22:09,Little Simz,Speed,18670
2021-09-08 22:14,Phinehas,Eternally Apart,304719
2021-09-08 22:14,Phinehas,Dream Thief,12570
2021-09-08 22:19,Baby Keem,family ties (with Kendrick Lamar),252036
2021-09-08 22:21,Baby Keem,ORANGE SODA,22757
2021-09-08 22:24,KayCyy,No Luck,149027
2021-09-08 22:28,Halsey,The Tradition,226335
2021-09-08 22:31,Halsey,Bells in Santa Fe,217649
2021-09-08 22:35,Halsey,Easier than Lying,206313
2021-09-08 22:37,Halsey,Lilith,167235
2021-09-08 22:40,Halsey,Girl is a Gun,146501
2021-09-08 22:44,Halsey,You asked for this,265495
2021-09-08 23:13,Halsey,Darling,143998
2021-09-10 03:16,Little Simz,Introvert,509498
2021-09-10 03:20,Little Simz,Woman,269376
2021-09-10 03:23,Little Simz,Two Worlds Apart,178028
2021-09-10 03:27,Little Simz,"I Love You, I Hate You",255661
2021-09-10 03:29,Little Simz,"Little Q, Pt. 1 - Interlude",68369
2021-09-10 03:32,Little Simz,"Little Q, Pt. 2",226410
2021-09-10 03:34,Little Simz,Gems - Interlude,90771
2021-09-10 03:38,Little Simz,"Little Q, Pt. 2",226410
2021-09-10 03:41,Little Simz,Gems - Interlude,177068
2021-09-10 03:43,Little Simz,Speed,160981
2021-09-10 03:48,Little Simz,Standing Ovation,248161
2021-09-10 03:51,Little Simz,I See You,237985
2021-09-10 04:12,Little Simz,The Rapper That Came To Tea - Interlude,9085
2021-09-10 04:16,Baby Keem,trademark usa,270647
2021-09-10 04:19,Baby Keem,pink panties,163481
2021-09-10 04:20,Baby Keem,scapegoats,76792
2021-09-10 04:25,Baby Keem,range brothers (with Kendrick Lamar),309597
2021-09-10 04:29,Baby Keem,issues,219769
2021-09-10 04:31,Baby Keem,gorgeous,140708
2021-09-10 04:33,Baby Keem,south africa,75498
2021-09-10 04:34,Baby Keem,lost souls,69490
2021-09-10 04:38,Baby Keem,cocoa (with Don Toliver),229574
2021-09-10 04:42,Baby Keem,family ties (with Kendrick Lamar),252222
2021-09-10 04:46,Baby Keem,scars,265965
2021-09-10 04:50,Baby Keem,durag activity (with Travis Scott),224433
2021-09-10 04:53,Baby Keem,booman,155128
2021-09-10 04:55,Baby Keem,first order of business,168714
2021-09-10 04:58,Baby Keem,vent,136546
2021-09-10 05:00,Baby Keem,16,156004
2021-09-10 05:09,Baby Keem,trademark usa,446888
2021-09-10 05:12,Baby Keem,pink panties,163481
2021-09-10 05:13,Baby Keem,scapegoats,76792
2021-09-10 05:16,Baby Keem,range brothers (with Kendrick Lamar),198135
2021-09-10 05:20,Baby Keem,issues,219769
2021-09-10 05:22,Baby Keem,gorgeous,140708
2021-09-10 05:23,Baby Keem,south africa,13538
2021-09-10 05:24,Baby Keem,lost souls,73317
2021-09-10 05:28,Baby Keem,cocoa (with Don Toliver),229574
2021-09-10 05:35,Baby Keem,family ties (with Kendrick Lamar),124230
2021-09-10 06:56,Baby Keem,cocoa (with Don Toliver),229608
2021-09-10 07:00,Baby Keem,family ties (with Kendrick Lamar),252262
2021-09-10 07:04,Baby Keem,scars,266010
2021-09-10 07:06,Baby Keem,durag activity (with Travis Scott),98977
2021-09-10 07:11,Baby Keem,trademark usa,270670
2021-09-10 07:13,Baby Keem,pink panties,163508
2021-09-10 07:15,Baby Keem,scapegoats,76831
2021-09-10 07:19,Baby Keem,range brothers (with Kendrick Lamar),256092
2021-09-10 07:23,Baby Keem,issues,219813
2021-09-10 07:25,Baby Keem,gorgeous,140742
2021-09-10 08:03,Baby Keem,south africa,36638
2021-09-10 08:29,Kanye West,Good Night - Bonus Track,34538
2021-09-10 18:22,Thrice,Summer Set Fire to the Rain,262093
2021-09-10 18:25,Thrice,Red Sky,928
2021-09-11 03:58,Baby Keem,trademark usa,271152
2021-09-11 04:01,Baby Keem,pink panties,163481
2021-09-11 04:02,Baby Keem,scapegoats,76792
2021-09-11 04:07,Baby Keem,range brothers (with Kendrick Lamar),316689
2021-09-11 04:11,Baby Keem,issues,219769
2021-09-11 04:13,Baby Keem,gorgeous,140708
2021-09-11 04:14,Baby Keem,south africa,14881
2021-09-11 04:18,Baby Keem,lost souls,269704
2021-09-11 04:22,Baby Keem,cocoa (with Don Toliver),229574
2021-09-11 04:26,Baby Keem,family ties (with Kendrick Lamar),252222
2021-09-11 04:31,Baby Keem,scars,265965
2021-09-11 05:04,Baby Keem,durag activity (with Travis Scott),7204
2021-09-11 05:09,Kanye West,Off The Grid,339215
2021-09-11 05:13,Kanye West,Hurricane,243160
2021-09-11 05:17,Kanye West,Praise God,226622
2021-09-11 05:20,Kanye West,Jonah,195127
2021-09-11 05:24,Kanye West,Ok Ok,204604
2021-09-11 05:25,Kanye West,Junya,64568
2021-09-11 05:29,Baby Keem,cocoa (with Don Toliver),229574
2021-09-11 05:33,Baby Keem,family ties (with Kendrick Lamar),252222
2021-09-11 05:35,Baby Keem,scars,118956
2021-09-11 05:35,Little Simz,"I Love You, I Hate You",1018
2021-09-11 05:36,Little Simz,Two Worlds Apart,77480
2021-09-11 05:40,Little Simz,"I Love You, I Hate You",255661
2021-09-11 05:42,Little Simz,"Little Q, Pt. 1 - Interlude",68369
2021-09-11 05:45,Little Simz,"Little Q, Pt. 2",226410
2021-09-11 05:48,Little Simz,Gems - Interlude,177068
2021-09-11 05:51,Little Simz,Speed,161226
2021-09-11 05:55,Little Simz,Standing Ovation,248161
2021-09-11 05:59,Little Simz,I See You,237985
2021-09-11 06:02,Little Simz,The Rapper That Came To Tea - Interlude,141970
2021-09-11 06:07,Kanye West,Come to Life,310359
2021-09-11 06:10,Kanye West,No Child Left Behind,178020
2021-09-11 06:15,Kanye West,Jail pt 2,296961
2021-09-11 06:19,Kanye West,Ok Ok pt 2,147421
2021-09-11 06:23,Billie Eilish,Getting Older,244176
2021-09-11 06:26,Billie Eilish,I Didn't Change My Number,158425
2021-09-11 06:29,Billie Eilish,Billie Bossa Nova,196691
2021-09-11 06:33,Billie Eilish,my future,209976
2021-09-11 06:34,Billie Eilish,Oxytocin,85774
2021-09-11 06:37,Billie Eilish,GOLDWING,151508
2021-09-11 06:40,Billie Eilish,Lost Cause,212458
2021-09-11 06:44,Billie Eilish,Halley's Comet,234717
2021-09-11 06:47,Billie Eilish,Not My Responsibility,202046
2021-09-11 07:20,Little Simz,"I Love You, I Hate You",208825
2021-09-11 07:21,Little Simz,"Little Q, Pt. 1 - Interlude",68369
2021-09-11 07:24,Little Simz,"Little Q, Pt. 2",180184
2021-09-11 07:25,Little Simz,"Little Q, Pt. 2",46902
2021-09-11 07:28,Little Simz,Gems - Interlude,177093
2021-09-11 07:30,Little Simz,Speed,132100
2021-09-13 00:49,Olivia Rodrigo,drivers license,242013
2021-09-13 00:52,Olivia Rodrigo,good 4 u,178146
2021-09-13 00:53,Billie Eilish,my future,71849
2021-09-13 00:58,Olivia Rodrigo,drivers license,242013
2021-09-13 01:17,Olivia Rodrigo,deja vu,8500
2021-09-13 01:21,Halsey,The Tradition,226373
2021-09-13 01:25,Halsey,Bells in Santa Fe,217653
2021-09-13 01:28,Halsey,Easier than Lying,206346
2021-09-13 01:29,Halsey,Lilith,19888
2021-09-13 01:32,Halsey,Easier than Lying,206346
2021-09-13 01:35,Halsey,Lilith,167240
2021-09-13 01:37,Halsey,Girl is a Gun,146546
2021-09-13 18:13,Halsey,You asked for this,16973
2021-09-13 22:10,HAIM,The Wire,145567
2021-09-15 04:55,Kanye West,Off The Grid,339249
2021-09-15 05:00,Kanye West,Hurricane,243187
2021-09-15 05:03,Kanye West,Praise God,226652
2021-09-15 05:04,Kanye West,Jonah,5448
2021-09-15 05:06,Kanye West,Moon,156091
2021-09-15 05:09,Kanye West,Heaven and Hell,145301
2021-09-15 05:11,Kanye West,Donda,128313
2021-09-15 05:14,Kanye West,Keep My Spirit Alive,221385
2021-09-15 18:23,Kanye West,Jesus Lord,136397
2021-09-15 18:29,Little Simz,Introvert,362653
2021-09-15 18:33,Little Simz,Woman,269413
2021-09-15 18:36,Little Simz,Two Worlds Apart,178066
2021-09-15 18:40,Little Simz,"I Love You, I Hate You",255693
2021-09-15 18:42,Little Simz,"Little Q, Pt. 1 - Interlude",68413
2021-09-15 18:45,Little Simz,"Little Q, Pt. 2",226453
2021-09-15 18:48,Little Simz,Gems - Interlude,177093
2021-09-15 18:51,Little Simz,Speed,160986
2021-09-15 19:38,Little Simz,Standing Ovation,244204
2021-09-15 19:42,Billie Eilish,Getting Older,244221
2021-09-15 19:45,Billie Eilish,I Didn't Change My Number,158463
2021-09-15 19:48,Billie Eilish,Billie Bossa Nova,196730
2021-09-15 22:13,Billie Eilish,my future,131880
2021-09-16 23:26,Radiohead,Nude,8949
2021-09-16 23:26,Radiohead,If You Say the Word,260733
2021-09-16 23:27,Portugal. The Man,Don't Tread on Me,84170
2021-09-16 23:32,Thrice,Silhouette,8671
2021-09-16 23:32,Thrice,Summer Set Fire to the Rain,262093
2021-09-16 23:35,KayCyy,No Luck,151782
2021-09-16 23:38,KayCyy,Good Over Bad,226057
2021-09-16 23:43,KayCyy,Odd Man,263110
2021-09-16 23:44,KayCyy,Tylenol,48152
2021-09-17 04:20,KayCyy,Flew By You,9842
2021-09-17 04:22,KayCyy,No Luck,191523
2021-09-17 04:22,Little Simz,Two Worlds Apart,5039
2021-09-17 04:23,Little Simz,"Little Q, Pt. 1 - Interlude",68369
2021-09-17 04:27,Little Simz,"Little Q, Pt. 2",226410
2021-09-17 04:30,Little Simz,Gems - Interlude,177068
2021-09-17 04:31,Little Simz,Speed,21262
2021-09-17 04:32,Little Simz,Never Make Promises - Interlude,62146
2021-09-17 04:35,Little Simz,Point and Kill,185594
2021-09-17 04:39,Little Simz,Fear No Man,243552
2021-09-17 04:40,Little Simz,The Garden - Interlude,76093
2021-09-17 04:43,Little Simz,How Did You Get Here,206969
2021-09-17 04:47,Little Simz,Selfish,226056
2021-09-17 04:52,Little Simz,Wounds,279543
2021-09-17 04:54,Little Simz,Venom,154713
2021-09-17 04:56,Little Simz,101 FM,88502
2021-09-17 05:00,Kanye West,Jesus Lord,5438
2021-09-17 05:00,Kanye West,New Again,0
2021-09-17 05:00,Kanye West,Keep My Spirit Alive,221351
2021-09-17 05:00,Kanye West,Tell The Vision,0
2021-09-17 05:03,Kanye West,Lord I Need You,162073
2021-09-17 05:09,Kanye West,Pure Souls,358593
2021-09-17 05:14,Kanye West,Come to Life,310359
2021-09-17 05:17,Kanye West,No Child Left Behind,178020
2021-09-17 05:22,Kanye West,Jail pt 2,296961
2021-09-17 05:25,Kanye West,Ok Ok pt 2,204604
2021-09-17 05:28,Kanye West,Junya pt 2,182603
2021-09-17 05:29,Kanye West,Jesus Lord pt 2,81617
2021-09-17 05:32,Kanye West,Moon,156062
2021-09-17 05:35,Kanye West,Jail,148393
2021-09-17 05:39,Baby Keem,family ties (with Kendrick Lamar),252222
2021-09-17 05:40,Baby Keem,ORANGE SODA,43978
2021-09-17 05:41,Baby Keem,range brothers (with Kendrick Lamar),60614
2021-09-17 05:45,Baby Keem,trademark usa,270647
2021-09-17 05:48,Baby Keem,pink panties,163481
2021-09-17 05:49,Baby Keem,scapegoats,76792
2021-09-17 05:49,Baby Keem,range brothers (with Kendrick Lamar),3322
2021-09-17 05:53,Baby Keem,issues,219769
2021-09-17 05:55,Baby Keem,gorgeous,140708
2021-09-17 05:56,Baby Keem,south africa,76801
2021-09-17 05:57,Baby Keem,lost souls,4233
2021-09-17 05:59,Baby Keem,gorgeous,140708
2021-09-17 05:59,Baby Keem,south africa,16710
2021-09-17 06:01,Baby Keem,lost souls,96383
2021-09-17 06:05,Baby Keem,cocoa (with Don Toliver),229574
2021-09-17 06:09,Baby Keem,family ties (with Kendrick Lamar),252222
2021-09-17 06:13,Baby Keem,scars,265965
2021-09-17 06:16,Baby Keem,durag activity (with Travis Scott),39446
2021-09-17 06:20,Billie Eilish,Getting Older,244176
2021-09-17 06:22,Billie Eilish,I Didn't Change My Number,158425
2021-09-17 06:26,Billie Eilish,Billie Bossa Nova,196691
2021-09-17 06:29,Billie Eilish,my future,209976
2021-09-17 06:29,Billie Eilish,Oxytocin,12846
2021-09-17 06:32,Billie Eilish,GOLDWING,151508
2021-09-17 06:36,Billie Eilish,Lost Cause,212458
2021-09-17 06:39,Billie Eilish,Halley's Comet,234717
2021-09-17 06:43,Billie Eilish,Not My Responsibility,227638
2021-09-17 06:47,Billie Eilish,OverHeated,214013
2021-09-17 06:50,Billie Eilish,Everybody Dies,206586
2021-09-17 06:54,Billie Eilish,Your Power,245868
2021-09-17 06:58,Billie Eilish,NDA,195773
2021-09-17 06:59,Billie Eilish,Therefore I Am,111832
2021-09-17 07:01,Lil Nas X,DEAD RIGHT NOW,83263
2021-09-17 07:04,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212327
2021-09-17 07:07,Lil Nas X,THATS WHAT I WANT,143863
2021-09-17 07:07,Lil Nas X,THE ART OF REALIZATION,23970
2021-09-17 07:08,Lil Nas X,SCOOP (feat. Doja Cat),69304
2021-09-17 07:09,Lil Nas X,ONE OF ME (feat. Elton John),17505
2021-09-17 07:09,Lil Nas X,LOST IN THE CITADEL,7882
2021-09-17 07:10,ABRA,Unlock It (feat. Playboi Carti),28948
2021-09-17 07:10,Playboi Carti,Sky,20266
2021-09-17 07:14,Kendrick Lamar,A.D.H.D,215471
2021-09-17 07:18,Kendrick Lamar,No Make-Up (Her Vice) (feat. Colin Munroe),235878
2021-09-17 07:21,Kendrick Lamar,Tammy's Song (Her Evils),161641
2021-09-17 07:22,Kendrick Lamar,Chapter Six,55169
2021-09-17 07:26,Kendrick Lamar,u,268469
2021-09-17 07:30,Kendrick Lamar,Alright,219329
2021-09-17 07:30,Kendrick Lamar,For Sale? - Interlude,43191
2021-09-17 07:35,Kendrick Lamar,Momma,283096
2021-09-17 07:40,Kendrick Lamar,Hood Politics,292491
2021-09-17 07:44,Kendrick Lamar,How Much A Dollar Cost,261704
2021-09-17 07:49,Kendrick Lamar,The Blacker The Berry,22217
2021-09-17 07:49,Kendrick Lamar,Complexion (A Zulu Love),263336
2021-09-17 08:33,Baby Keem,scapegoats,76831
2021-09-17 08:34,Baby Keem,range brothers (with Kendrick Lamar),46709
2021-09-17 08:35,Baby Keem,gorgeous,34549
2021-09-17 08:35,Baby Keem,trademark usa,17706
2021-09-17 08:35,Baby Keem,pink panties,9023
2021-09-17 08:39,Baby Keem,family ties (with Kendrick Lamar),567
2021-09-17 08:39,Baby Keem,cocoa (with Don Toliver),229608
2021-09-17 08:42,Kanye West,Moon,168411
2021-09-17 08:44,Kanye West,Heaven and Hell,0
2021-09-17 08:48,Olivia Rodrigo,drivers license,241185
2021-09-18 04:24,Kanye West,Moon,156062
2021-09-18 04:26,Kanye West,No Child Left Behind,128560
2021-09-18 04:31,Olivia Rodrigo,drivers license,241985
2021-09-18 04:34,Olivia Rodrigo,good 4 u,178104
2021-09-18 04:39,Billie Eilish,Happier Than Ever,298874
2021-09-18 04:41,Noah Cyrus,July,156080
2021-09-18 04:46,Dua Lipa,Levitating (feat. DaBaby),203284
2021-09-18 04:49,Harry Styles,Watermelon Sugar,173974
2021-09-18 04:52,Olivia Rodrigo,All I Want - Love That Lasts Mix,175358
2021-09-18 04:55,Ariana Grande,pov,201858
2021-09-18 04:59,Jeremy Zucker,you were good to me,219122
2021-09-18 05:00,SZA,Good Days,66619
2021-09-18 05:05,Thrice,The Color of the Sky,293951
2021-09-18 05:10,Thrice,Scavengers,292279
2021-09-18 05:11,Thrice,Buried in the Sun,76353
2021-09-18 05:12,Thrice,Northern Lights,29173
2021-09-18 05:15,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212327
2021-09-18 05:18,Lil Nas X,THATS WHAT I WANT,143863
2021-09-18 05:19,Lil Nas X,THE ART OF REALIZATION,13497
2021-09-18 05:21,Lil Nas X,AM I DREAMING (feat. Miley Cyrus),156552
2021-09-18 05:26,Thrice,Summer Set Fire to the Rain,262047
2021-09-18 05:26,Thrice,Still Life,8610
2021-09-18 05:28,Kanye West,Moon,156062
2021-09-18 05:31,Kanye West,Donda,23984
2021-09-18 05:31,Kanye West,Pure Souls,981
